id_ticket,id_cliente,fecha_compra,dia_semana,tienda_nombre,monto_total,medio_pago,es_dia_promocion,es_quincena,es_fin_de_semana,contiene_tecnologia,segmento_arquetipo,es_ingreso_creciente
184,2,2025-10-23 09:53:40,Jueves,"Olímpica #103 - Av. Américas, Cali",258600,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
185,2,2025-10-26 12:42:59,Domingo,"Olímpica #103 - Av. Américas, Cali",1960600,Tarjeta_Credito_Banco,False,False,True,True,corporativo_premium,False
186,2,2025-10-30 17:40:07,Jueves,"Olímpica #103 - Av. Américas, Cali",493500,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
187,2,2025-10-31 17:56:29,Viernes,"Olímpica #103 - Av. Américas, Cali",4488700,Tarjeta_Credito_Banco,False,True,False,True,corporativo_premium,False
188,2,2025-11-02 13:20:56,Domingo,"Olímpica #103 - Av. Américas, Cali",571500,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
189,2,2025-11-04 20:10:22,Martes,"Olímpica #103 - Av. Américas, Cali",254600,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
190,2,2025-11-07 08:18:11,Viernes,"Olímpica #103 - Av. Américas, Cali",1995500,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
191,2,2025-11-09 12:38:24,Domingo,"Olímpica #103 - Av. Américas, Cali",2936800,Tarjeta_Credito_Banco,False,False,True,True,corporativo_premium,False
192,2,2025-11-12 21:36:33,Miércoles,"Olímpica #103 - Av. Américas, Cali",3126200,Tarjeta_Debito_Banco,True,False,False,False,corporativo_premium,False
193,2,2025-11-14 21:26:24,Viernes,"Olímpica #103 - Av. Américas, Cali",323200,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
194,2,2025-11-15 12:37:22,Sábado,"Olímpica #103 - Av. Américas, Cali",5064300,Tarjeta_Credito_Banco,False,True,True,False,corporativo_premium,False
195,2,2025-11-18 13:34:36,Martes,"Olímpica #103 - Av. Américas, Cali",300000,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
196,2,2025-11-20 12:10:21,Jueves,"Olímpica #103 - Av. Américas, Cali",10706600,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
197,2,2025-11-21 09:52:49,Viernes,"Olímpica #103 - Av. Américas, Cali",1499600,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
198,2,2025-11-22 20:58:39,Sábado,"Olímpica #103 - Av. Américas, Cali",6268900,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
199,2,2025-11-24 17:47:07,Lunes,"Olímpica #103 - Av. Américas, Cali",3003300,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
200,2,2025-11-27 16:24:48,Jueves,"Olímpica #103 - Av. Américas, Cali",4542800,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
201,2,2025-11-28 11:57:28,Viernes,"Olímpica #103 - Av. Américas, Cali",405800,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
202,2,2025-11-29 19:44:30,Sábado,"Olímpica #103 - Av. Américas, Cali",1754800,Tarjeta_Credito_Banco,False,True,True,True,corporativo_premium,False
203,2,2025-11-30 09:47:11,Domingo,"Olímpica #103 - Av. Américas, Cali",954000,Tarjeta_Credito_Banco,False,True,True,False,corporativo_premium,False
204,2,2025-12-01 17:19:50,Lunes,"Olímpica #103 - Av. Américas, Cali",332800,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
205,2,2025-12-04 12:51:47,Jueves,"Olímpica #103 - Av. Américas, Cali",5687700,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
206,2,2025-12-06 18:33:06,Sábado,"Olímpica #103 - Av. Américas, Cali",2231200,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
207,2,2025-12-07 08:56:36,Domingo,"Olímpica #103 - Av. Américas, Cali",953700,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
208,2,2025-12-11 13:24:18,Jueves,"Olímpica #103 - Av. Américas, Cali",4453000,Tarjeta_Debito_Banco,False,False,False,True,corporativo_premium,False
209,2,2025-12-14 17:16:39,Domingo,"Olímpica #103 - Av. Américas, Cali",542500,Tarjeta_Credito_Banco,False,True,True,False,corporativo_premium,False
210,2,2025-12-15 15:14:25,Lunes,"Olímpica #103 - Av. Américas, Cali",2048800,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
211,2,2025-12-22 19:51:27,Lunes,"Olímpica #103 - Av. Américas, Cali",3761700,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
212,2,2025-12-26 16:15:37,Viernes,"Olímpica #103 - Av. Américas, Cali",256400,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
213,2,2025-12-27 11:15:00,Sábado,"Olímpica #103 - Av. Américas, Cali",6565900,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
214,2,2025-12-28 18:46:14,Domingo,"Olímpica #103 - Av. Américas, Cali",2652800,Efectivo,False,False,True,True,corporativo_premium,False
215,2,2025-12-29 10:39:37,Lunes,"Olímpica #103 - Av. Américas, Cali",2314700,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
216,2,2026-01-03 08:48:33,Sábado,"Olímpica #103 - Av. Américas, Cali",1179600,Efectivo,False,False,True,True,corporativo_premium,False
217,2,2026-01-07 12:58:10,Miércoles,"Olímpica #103 - Av. Américas, Cali",3876100,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
218,2,2026-01-08 13:20:31,Jueves,"Olímpica #103 - Av. Américas, Cali",5073900,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
219,2,2026-01-11 20:46:45,Domingo,"Olímpica #103 - Av. Américas, Cali",1581000,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
220,2,2026-01-12 19:47:19,Lunes,"Olímpica #103 - Av. Américas, Cali",2346000,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
221,2,2026-01-13 15:29:58,Martes,"Olímpica #103 - Av. Américas, Cali",308000,Otras_Tarjetas,True,False,False,False,corporativo_premium,False
222,2,2026-01-14 09:35:17,Miércoles,"Olímpica #103 - Av. Américas, Cali",1463500,Tarjeta_Credito_Banco,True,True,False,False,corporativo_premium,False
223,2,2026-01-18 09:01:22,Domingo,"Olímpica #103 - Av. Américas, Cali",2773400,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
224,2,2026-01-20 15:10:08,Martes,"Olímpica #103 - Av. Américas, Cali",945000,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
225,2,2026-01-21 12:59:18,Miércoles,"Olímpica #103 - Av. Américas, Cali",322800,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
226,2,2026-01-24 09:23:50,Sábado,"Olímpica #103 - Av. Américas, Cali",1100500,Tarjeta_Debito_Banco,False,False,True,False,corporativo_premium,False
227,2,2026-01-25 19:20:32,Domingo,"Olímpica #103 - Av. Américas, Cali",1040900,Tarjeta_Credito_Banco,False,False,True,True,corporativo_premium,False
228,2,2026-01-27 12:28:16,Martes,"Olímpica #103 - Av. Américas, Cali",21612200,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
229,2,2026-01-29 08:39:05,Jueves,"Olímpica #103 - Av. Américas, Cali",559500,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
230,2,2026-02-05 11:35:55,Jueves,"Olímpica #103 - Av. Américas, Cali",2719100,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
231,2,2026-02-08 09:56:48,Domingo,"Olímpica #103 - Av. Américas, Cali",251900,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
232,2,2026-02-09 09:02:42,Lunes,"Olímpica #103 - Av. Américas, Cali",478200,Tarjeta_Debito_Banco,False,False,False,False,corporativo_premium,False
233,2,2026-02-14 13:29:50,Sábado,"Olímpica #103 - Av. Américas, Cali",618000,Tarjeta_Credito_Banco,False,True,True,False,corporativo_premium,False
234,2,2026-02-15 08:25:56,Domingo,"Olímpica #103 - Av. Américas, Cali",423900,Tarjeta_Credito_Banco,False,True,True,False,corporativo_premium,False
235,2,2026-02-21 12:15:10,Sábado,"Olímpica #103 - Av. Américas, Cali",6387400,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
236,2,2026-02-23 17:35:02,Lunes,"Olímpica #103 - Av. Américas, Cali",2969800,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
237,2,2026-02-27 11:02:02,Viernes,"Olímpica #103 - Av. Américas, Cali",255000,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
238,2,2026-02-28 13:15:30,Sábado,"Olímpica #103 - Av. Américas, Cali",2277300,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
239,2,2026-03-03 20:21:44,Martes,"Olímpica #103 - Av. Américas, Cali",1388800,Tarjeta_Debito_Banco,True,False,False,False,corporativo_premium,False
240,2,2026-03-05 11:12:01,Jueves,"Olímpica #103 - Av. Américas, Cali",7164300,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
241,2,2026-03-10 21:56:37,Martes,"Olímpica #103 - Av. Américas, Cali",3586900,Tarjeta_Debito_Banco,True,False,False,True,corporativo_premium,False
242,2,2026-03-12 16:49:52,Jueves,"Olímpica #103 - Av. Américas, Cali",10118200,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
243,2,2026-03-15 08:11:40,Domingo,"Olímpica #103 - Av. Américas, Cali",4469900,Otras_Tarjetas,False,True,True,False,corporativo_premium,False
244,2,2026-03-17 11:51:01,Martes,"Olímpica #103 - Av. Américas, Cali",9141000,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
245,2,2026-03-18 17:17:55,Miércoles,"Olímpica #103 - Av. Américas, Cali",3549000,Tarjeta_Credito_Banco,True,False,False,True,corporativo_premium,False
246,2,2026-03-19 18:29:18,Jueves,"Olímpica #103 - Av. Américas, Cali",1217900,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
247,2,2026-03-23 10:16:54,Lunes,"Olímpica #103 - Av. Américas, Cali",6292600,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
248,2,2026-03-24 15:17:05,Martes,"Olímpica #103 - Av. Américas, Cali",1372200,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
249,2,2026-03-26 11:43:59,Jueves,"Olímpica #103 - Av. Américas, Cali",2818800,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
250,2,2026-03-27 17:29:11,Viernes,"Olímpica #103 - Av. Américas, Cali",3088000,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
251,2,2026-03-28 18:39:18,Sábado,"Olímpica #103 - Av. Américas, Cali",3072600,Tarjeta_Credito_Banco,False,False,True,True,corporativo_premium,False
252,2,2026-03-30 12:10:25,Lunes,"Olímpica #103 - Av. Américas, Cali",2824100,Tarjeta_Credito_Banco,False,True,False,True,corporativo_premium,False
253,2,2026-04-01 11:51:34,Miércoles,"Olímpica #103 - Av. Américas, Cali",1392500,Otras_Tarjetas,True,True,False,False,corporativo_premium,False
254,2,2026-04-05 10:11:30,Domingo,"Olímpica #103 - Av. Américas, Cali",3574500,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
255,2,2026-04-06 11:43:04,Lunes,"Olímpica #103 - Av. Américas, Cali",1077100,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
256,2,2026-04-08 16:10:28,Miércoles,"Olímpica #103 - Av. Américas, Cali",1110600,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
257,2,2026-04-13 16:22:02,Lunes,"Olímpica #103 - Av. Américas, Cali",455100,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
258,2,2026-04-17 18:00:50,Viernes,"Olímpica #103 - Av. Américas, Cali",396700,Tarjeta_Debito_Banco,False,False,False,False,corporativo_premium,False
259,2,2026-04-19 21:59:00,Domingo,"Olímpica #103 - Av. Américas, Cali",2021700,Tarjeta_Credito_Banco,False,False,True,True,corporativo_premium,False
260,2,2026-04-20 19:04:51,Lunes,"Olímpica #103 - Av. Américas, Cali",1148700,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
261,2,2026-04-25 15:07:32,Sábado,"Olímpica #103 - Av. Américas, Cali",1789400,Tarjeta_Credito_Banco,False,False,True,True,corporativo_premium,False
262,2,2026-04-28 09:36:25,Martes,"Olímpica #103 - Av. Américas, Cali",2451500,Tarjeta_Debito_Banco,True,False,False,True,corporativo_premium,False
263,2,2026-04-30 11:02:34,Jueves,"Olímpica #103 - Av. Américas, Cali",8988200,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
264,2,2026-05-03 08:06:15,Domingo,"Olímpica #103 - Av. Américas, Cali",745400,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
265,2,2026-05-07 16:58:17,Jueves,"Olímpica #103 - Av. Américas, Cali",1872600,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
266,2,2026-05-09 19:41:49,Sábado,"Olímpica #103 - Av. Américas, Cali",698000,Tarjeta_Credito_Banco,False,False,True,True,corporativo_premium,False
267,2,2026-05-16 10:29:56,Sábado,"Olímpica #103 - Av. Américas, Cali",758100,Tarjeta_Credito_Banco,False,True,True,False,corporativo_premium,False
268,2,2026-05-19 17:35:37,Martes,"Olímpica #103 - Av. Américas, Cali",4294100,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
269,2,2026-05-24 21:58:57,Domingo,"Olímpica #103 - Av. Américas, Cali",3185900,Tarjeta_Credito_Banco,False,False,True,True,corporativo_premium,False
270,3,2025-05-24 21:15:09,Sábado,"Olímpica Super #056 - Sur, Bogotá",154800,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
271,3,2025-05-29 13:16:27,Jueves,"Olímpica Super #056 - Sur, Bogotá",173700,Efectivo,False,True,False,False,masivo_transaccional,False
272,3,2025-05-30 21:11:50,Viernes,"Olímpica Super #056 - Sur, Bogotá",126000,Efectivo,False,True,False,False,masivo_transaccional,False
273,3,2025-05-31 18:36:53,Sábado,"Olímpica Super #056 - Sur, Bogotá",121100,Tarjeta_Credito_Banco,False,True,True,False,masivo_transaccional,False
274,3,2025-06-04 11:08:45,Miércoles,"Olímpica Super #056 - Sur, Bogotá",93000,Efectivo,True,False,False,False,masivo_transaccional,False
275,3,2025-06-06 13:28:23,Viernes,"Olímpica Super #056 - Sur, Bogotá",131800,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
276,3,2025-06-08 18:45:10,Domingo,"Olímpica Super #056 - Sur, Bogotá",120700,Efectivo,False,False,True,False,masivo_transaccional,False
277,3,2025-06-09 16:39:30,Lunes,"Olímpica Super #056 - Sur, Bogotá",93000,Efectivo,False,False,False,False,masivo_transaccional,False
278,3,2025-06-12 18:59:56,Jueves,"Olímpica Super #056 - Sur, Bogotá",100300,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
279,3,2025-06-14 19:19:32,Sábado,"Olímpica Super #056 - Sur, Bogotá",290000,Efectivo,False,True,True,False,masivo_transaccional,False
280,3,2025-06-17 11:56:14,Martes,"Olímpica Super #056 - Sur, Bogotá",91100,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,False
281,3,2025-06-19 12:51:25,Jueves,"Olímpica Super #056 - Sur, Bogotá",111400,Otras_Tarjetas,False,False,False,False,masivo_transaccional,False
282,3,2025-06-22 17:38:14,Domingo,"Olímpica Super #056 - Sur, Bogotá",196700,Tarjeta_Credito_Banco,False,False,True,False,masivo_transaccional,False
283,3,2025-06-24 18:30:34,Martes,"Olímpica Super #056 - Sur, Bogotá",183700,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,False
284,3,2025-06-26 18:09:45,Jueves,"Olímpica Super #056 - Sur, Bogotá",96600,Efectivo,False,False,False,False,masivo_transaccional,False
285,3,2025-06-29 11:35:06,Domingo,"Olímpica Super #056 - Sur, Bogotá",158200,Tarjeta_Debito_Banco,False,True,True,False,masivo_transaccional,False
286,3,2025-07-04 13:47:37,Viernes,"Olímpica Super #056 - Sur, Bogotá",220600,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
287,3,2025-07-07 18:59:22,Lunes,"Olímpica Super #056 - Sur, Bogotá",97500,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
288,3,2025-07-10 16:35:49,Jueves,"Olímpica Super #056 - Sur, Bogotá",239800,Efectivo,False,False,False,False,masivo_transaccional,False
289,3,2025-07-17 20:28:56,Jueves,"Olímpica Super #056 - Sur, Bogotá",115000,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
290,3,2025-07-18 17:17:44,Viernes,"Olímpica Super #056 - Sur, Bogotá",113300,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
291,3,2025-07-21 12:31:48,Lunes,"Olímpica Super #056 - Sur, Bogotá",91800,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
292,3,2025-07-25 18:48:08,Viernes,"Olímpica Super #056 - Sur, Bogotá",111200,Efectivo,False,False,False,False,masivo_transaccional,False
293,3,2025-07-29 08:37:02,Martes,"Olímpica Super #056 - Sur, Bogotá",126700,Tarjeta_Debito_Banco,True,True,False,False,masivo_transaccional,False
294,3,2025-07-30 20:00:02,Miércoles,"Olímpica Super #056 - Sur, Bogotá",118700,Tarjeta_Debito_Banco,True,True,False,False,masivo_transaccional,False
295,3,2025-07-31 19:22:45,Jueves,"Olímpica Super #056 - Sur, Bogotá",116200,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,False
296,3,2025-08-03 12:34:23,Domingo,"Olímpica Super #056 - Sur, Bogotá",196500,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
297,3,2025-08-04 13:02:40,Lunes,"Olímpica Super #056 - Sur, Bogotá",112400,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
298,3,2025-08-09 18:48:45,Sábado,"Olímpica Super #056 - Sur, Bogotá",165100,Tarjeta_Credito_Banco,False,False,True,False,masivo_transaccional,False
299,3,2025-08-10 18:36:05,Domingo,"Olímpica Super #056 - Sur, Bogotá",116300,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
300,3,2025-08-13 20:14:01,Miércoles,"Olímpica Super #056 - Sur, Bogotá",114600,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,False
301,3,2025-08-15 08:13:08,Viernes,"Olímpica Super #056 - Sur, Bogotá",128500,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,False
302,3,2025-08-21 18:59:00,Jueves,"Olímpica Super #056 - Sur, Bogotá",197300,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
303,3,2025-08-22 13:15:12,Viernes,"Olímpica Super #056 - Sur, Bogotá",137400,Otras_Tarjetas,False,False,False,False,masivo_transaccional,False
304,3,2025-08-23 13:16:15,Sábado,"Olímpica Super #056 - Sur, Bogotá",359700,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
305,3,2025-08-27 18:10:57,Miércoles,"Olímpica Super #056 - Sur, Bogotá",132000,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,False
306,3,2025-08-31 10:45:46,Domingo,"Olímpica Super #056 - Sur, Bogotá",120000,Efectivo,False,True,True,False,masivo_transaccional,False
307,3,2025-09-01 17:01:44,Lunes,"Olímpica Super #056 - Sur, Bogotá",164900,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,False
